"No.","Time","Source","Destination","Protocol","Length","Info"
"1047","37.336360700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1048","37.336383600","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=35678 Ack=878515 Win=64620 Len=0"
"1049","37.336451700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1050","37.336451700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1051","37.336451700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1052","37.336451700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1053","37.336451700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1054","37.336467700","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=35678 Ack=885695 Win=64620 Len=0"
"1055","37.361913900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1056","37.361913900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1057","37.361913900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1058","37.361913900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data, Application Data"
"1059","37.361977300","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=35678 Ack=891439 Win=64620 Len=0"
"1060","37.362166300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1061","37.362166300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1062","37.362166300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1063","37.362166300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1064","37.362166300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1065","37.362166300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1066","37.362166300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
