"No.","Time","Source","Destination","Protocol","Length","Info"
"12111","33.357492600","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6881709 Win=8191 Len=0"
"12112","33.357516100","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6884621 Win=8191 Len=0"
"12113","33.357586600","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6887533 Win=8191 Len=0"
"12114","33.357623600","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6890445 Win=8191 Len=0"
"12115","33.357647800","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6893357 Win=8191 Len=0"
"12116","33.357668300","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6896269 Win=8191 Len=0"
"12117","33.357694300","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6899181 Win=8191 Len=0"
"12118","33.357740800","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6902093 Win=8191 Len=0"
"12119","33.357764900","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6905005 Win=8191 Len=0"
"12120","33.357799300","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6907917 Win=8191 Len=0"
"12121","33.357837500","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6910829 Win=8191 Len=0"
"12122","33.357861500","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6913741 Win=8191 Len=0"
"12123","33.357865600","185.199.111.133","10.1.3.206","TLSv1.2","1510","Application Data, Application Data"
"12124","33.357902900","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6916653 Win=8191 Len=0"
"12125","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7199117 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12126","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7200573 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12127","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7202029 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12128","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7203485 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12129","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7204941 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12130","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7206397 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12131","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7207853 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12132","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7209309 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12133","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7210765 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12134","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7212221 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12135","33.357983700","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6919565 Win=8191 Len=0"
"12136","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7213677 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12137]"
"12137","33.357865600","185.199.111.133","10.1.3.206","TLSv1.2","1510","Application Data"
"12138","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7216589 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12153]"
"12139","33.358014000","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6922477 Win=8191 Len=0"
"12140","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7218045 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12153]"
"12141","33.357865600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7219501 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12153]"
"12142","33.358052400","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6925389 Win=8191 Len=0"
"12143","33.358193400","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6928301 Win=8191 Len=0"
"12144","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7220957 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12153]"
"12145","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7222413 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12153]"
"12146","33.358236200","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6931213 Win=8191 Len=0"
"12147","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7223869 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12153]"
"12148","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7225325 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12153]"
"12149","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7226781 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12153]"
"12150","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7228237 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12153]"
"12151","33.358260200","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6934125 Win=8191 Len=0"
"12152","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7229693 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12153]"
"12153","33.358200400","185.199.111.133","10.1.3.206","TLSv1.2","1510","Application Data"
"12154","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7232605 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12167]"
"12155","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7234061 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12167]"
"12156","33.358298900","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6937037 Win=8191 Len=0"
"12157","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7235517 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12167]"
"12158","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7236973 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12167]"
"12159","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7238429 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12167]"
"12160","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7239885 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12167]"
"12161","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7241341 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12167]"
"12162","33.358323200","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6939949 Win=8191 Len=0"
"12163","33.358200400","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7242797 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12167]"
"12164","33.358495300","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6942861 Win=8191 Len=0"
"12165","33.358500900","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7244253 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12167]"
"12166","33.358500900","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7245709 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12167]"
"12167","33.358500900","185.199.111.133","10.1.3.206","TLSv1.2","1510","Application Data"
"12168","33.358500900","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7248621 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12176]"
"12169","33.358500900","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7250077 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12176]"
"12170","33.358529800","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6945773 Win=8191 Len=0"
"12171","33.358500900","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7251533 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12176]"
"12172","33.358500900","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7252989 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12176]"
