"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","10.1.3.206","172.64.148.235","TLSv1.2","143","Application Data"
"2","0.045448200","172.64.148.235","10.1.3.206","TLSv1.2","132","Application Data"
"3","0.092877700","10.1.3.206","172.64.148.235","TCP","54","58244  >  443 [ACK] Seq=90 Ack=79 Win=254 Len=0"
"4","2.013688000","10.1.3.206","40.79.150.122","TLSv1.2","138","Application Data"
"5","2.013750900","10.1.3.206","40.79.150.122","TLSv1.2","93","Application Data"
"6","2.013771700","10.1.3.206","40.79.150.122","TLSv1.2","861","Application Data"
"7","2.105216200","40.79.150.122","10.1.3.206","TCP","60","443  >  55972 [ACK] Seq=1 Ack=124 Win=16380 Len=0"
"8","2.105216200","40.79.150.122","10.1.3.206","TLSv1.2","93","Application Data"
"9","2.105216200","40.79.150.122","10.1.3.206","TCP","60","443  >  55972 [ACK] Seq=40 Ack=931 Win=16385 Len=0"
"10","2.158808900","10.1.3.206","40.79.150.122","TCP","54","55972  >  443 [ACK] Seq=931 Ack=40 Win=251 Len=0"
"11","2.252200100","40.79.150.122","10.1.3.206","TLSv1.2","154","Application Data"
"12","2.253066200","10.1.3.206","40.79.150.122","TLSv1.2","89","Application Data"
"13","2.301767800","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"14","2.301851900","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"15","2.301880800","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"16","2.301903300","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"17","2.301926300","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"18","2.301946500","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"19","2.301965800","10.1.3.206","104.18.32.47","UDP","564","62081  >  443 Len=522"
"20","2.302036900","10.1.3.206","104.18.32.47","UDP","628","62081  >  443 Len=586"
"21","2.308365400","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"22","2.308442600","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"23","2.308468300","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"24","2.308501500","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"25","2.308549700","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"26","2.308583700","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"27","2.308625700","10.1.3.206","104.18.32.47","UDP","650","62081  >  443 Len=608"
"28","2.308685600","10.1.3.206","104.18.32.47","UDP","1286","62081  >  443 Len=1244"
"29","2.308740500","10.1.3.206","104.18.32.47","UDP","163","62081  >  443 Len=121"
"30","2.310255900","104.18.32.47","10.1.3.206","UDP","69","443  >  62081 Len=27"
"31","2.310255900","104.18.32.47","10.1.3.206","UDP","66","443  >  62081 Len=24"
"32","2.313088000","10.1.3.206","104.18.32.47","UDP","87","62081  >  443 Len=45"
"33","2.313443400","104.18.32.47","10.1.3.206","UDP","66","443  >  62081 Len=24"
"34","2.315700600","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"35","2.315769100","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"36","2.315795800","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"37","2.315819200","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"38","2.315844700","10.1.3.206","104.18.32.47","UDP","984","62081  >  443 Len=942"
"39","2.317104600","104.18.32.47","10.1.3.206","UDP","66","443  >  62081 Len=24"
"40","2.318091400","104.18.32.47","10.1.3.206","UDP","66","443  >  62081 Len=24"
"41","2.318998700","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"42","2.319065000","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"43","2.319098100","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"44","2.319127700","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"45","2.319158400","10.1.3.206","104.18.32.47","UDP","984","62081  >  443 Len=942"
"46","2.321274200","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"47","2.321324900","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"48","2.321355800","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"49","2.321386600","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"50","2.321420000","10.1.3.206","104.18.32.47","UDP","984","62081  >  443 Len=942"
"51","2.323658700","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"52","2.323709800","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"53","2.323735000","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"54","2.323755300","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"55","2.323776900","10.1.3.206","104.18.32.47","UDP","984","62081  >  443 Len=942"
"56","2.325447300","104.18.32.47","10.1.3.206","UDP","67","443  >  62081 Len=25"
"57","2.328436700","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"58","2.328496100","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"59","2.328481600","104.18.32.47","10.1.3.206","UDP","67","443  >  62081 Len=25"
"60","2.328524100","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"61","2.328572300","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"62","2.328609000","10.1.3.206","104.18.32.47","UDP","1008","62081  >  443 Len=966"
"63","2.329824100","104.18.32.47","10.1.3.206","UDP","66","443  >  62081 Len=24"
"64","2.330763400","104.18.32.47","10.1.3.206","UDP","67","443  >  62081 Len=25"
"65","2.331887900","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"66","2.331944700","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"67","2.331992600","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"68","2.332023800","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"69","2.332053500","10.1.3.206","104.18.32.47","UDP","984","62081  >  443 Len=942"
"70","2.332098000","104.18.32.47","10.1.3.206","UDP","66","443  >  62081 Len=24"
"71","2.332098000","104.18.32.47","10.1.3.206","UDP","66","443  >  62081 Len=24"
"72","2.333227100","104.18.32.47","10.1.3.206","UDP","67","443  >  62081 Len=25"
"73","2.333769200","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"74","2.333812200","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"75","2.333833200","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"76","2.333867500","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"77","2.333891400","10.1.3.206","104.18.32.47","UDP","985","62081  >  443 Len=943"
"78","2.335067200","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"79","2.335109600","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"80","2.335136300","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"81","2.335160800","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"82","2.335185000","10.1.3.206","104.18.32.47","UDP","983","62081  >  443 Len=941"
"83","2.336341000","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"84","2.336390600","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"85","2.336424700","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"86","2.336458400","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"87","2.336488900","10.1.3.206","104.18.32.47","UDP","984","62081  >  443 Len=942"
"88","2.336890600","104.18.32.47","10.1.3.206","UDP","66","443  >  62081 Len=24"
"89","2.336890600","104.18.32.47","10.1.3.206","UDP","66","443  >  62081 Len=24"
"90","2.337538600","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"91","2.337576900","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"92","2.337598700","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"93","2.337623200","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"94","2.337648500","10.1.3.206","104.18.32.47","UDP","984","62081  >  443 Len=942"
"95","2.337736500","104.18.32.47","10.1.3.206","UDP","67","443  >  62081 Len=25"
"96","2.339419000","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"97","2.339461100","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
"98","2.339486700","10.1.3.206","104.18.32.47","UDP","1292","62081  >  443 Len=1250"
