"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","10.1.3.206","140.82.112.22","TLSv1.2","133","Application Data"
"2","0.000084300","10.1.3.206","140.82.112.22","TLSv1.2","16460","Application Data"
"3","0.000148400","10.1.3.206","140.82.112.22","TCP","11542","58501  >  443 [ACK] Seq=16486 Ack=1 Win=253 Len=11488 [TCP PDU reassembled in 11]"
"4","0.008548900","140.82.112.22","10.1.3.206","TCP","60","443  >  58501 [ACK] Seq=1 Ack=1516 Win=96 Len=0"
"5","0.008614300","10.1.3.206","140.82.112.22","TCP","2926","58501  >  443 [ACK] Seq=27974 Ack=1 Win=253 Len=2872 [TCP PDU reassembled in 11]"
"6","0.008720000","140.82.112.22","10.1.3.206","TCP","60","443  >  58501 [ACK] Seq=1 Ack=14440 Win=121 Len=0"
"7","0.008720000","140.82.112.22","10.1.3.206","TCP","60","443  >  58501 [ACK] Seq=1 Ack=16486 Win=125 Len=0"
"8","0.008720000","140.82.112.22","10.1.3.206","TCP","60","443  >  58501 [ACK] Seq=1 Ack=19358 Win=131 Len=0"
"9","0.008720000","140.82.112.22","10.1.3.206","TCP","60","443  >  58501 [ACK] Seq=1 Ack=23666 Win=139 Len=0"
"10","0.008720000","140.82.112.22","10.1.3.206","TCP","60","443  >  58501 [ACK] Seq=1 Ack=27974 Win=144 Len=0"
"11","0.008814300","10.1.3.206","140.82.112.22","TLSv1.2","10585","Application Data, Application Data"
"12","0.009386200","140.82.112.22","10.1.3.206","TLSv1.2","102","Application Data"
"13","0.017097500","140.82.112.22","10.1.3.206","TCP","60","443  >  58501 [ACK] Seq=49 Ack=30846 Win=150 Len=0"
"14","0.017306300","140.82.112.22","10.1.3.206","TCP","60","443  >  58501 [ACK] Seq=49 Ack=41377 Win=162 Len=0"
"15","0.017306300","140.82.112.22","10.1.3.206","TLSv1.2","102","Application Data"
"16","0.017391400","10.1.3.206","140.82.112.22","TCP","54","58501  >  443 [ACK] Seq=41377 Ack=97 Win=253 Len=0"
"17","0.041618700","140.82.112.22","10.1.3.206","TLSv1.2","545","Application Data"
"18","0.093764900","10.1.3.206","140.82.112.22","TCP","54","58501  >  443 [ACK] Seq=41377 Ack=588 Win=251 Len=0"
"19","0.283525900","3.210.227.162","10.2.11.202","TLSv1.2","101","Encrypted Alert"
"20","0.770140400","10.1.3.206","20.189.173.28","TLSv1.2","138","Application Data"
"21","0.770224400","10.1.3.206","20.189.173.28","TLSv1.2","904","Application Data"
"22","0.843456100","20.189.173.28","10.1.3.206","TCP","60","443  >  50689 [ACK] Seq=1 Ack=935 Win=16381 Len=0"
"23","1.029710300","20.189.173.28","10.1.3.206","TLSv1.2","154","Application Data"
"24","1.031024500","10.1.3.206","20.189.173.28","TLSv1.2","89","Application Data"
"25","1.150971000","20.189.173.28","10.1.3.206","TCP","60","443  >  50689 [ACK] Seq=101 Ack=970 Win=16381 Len=0"
"26","4.305979500","4.153.72.49","10.1.3.206","TLSv1.2","78","Application Data"
"27","4.305979500","4.153.72.49","10.1.3.206","TCP","60","443  >  52633 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0"
"28","4.306121100","10.1.3.206","4.153.72.49","TCP","54","52633  >  443 [ACK] Seq=1 Ack=26 Win=255 Len=0"
"29","4.494857900","146.75.35.51","10.1.75.216","TLSv1.2","145","Application Data, Application Data"
"30","4.748563100","10.1.3.206","140.82.112.22","TLSv1.2","132","Application Data"
"31","4.748658100","10.1.3.206","140.82.112.22","TLSv1.2","1406","Application Data"
"32","4.757731300","140.82.112.22","10.1.3.206","TCP","60","443  >  58501 [ACK] Seq=588 Ack=42807 Win=165 Len=0"
"33","4.757731300","140.82.112.22","10.1.3.206","TLSv1.2","102","Application Data"
"34","4.771900900","140.82.112.22","10.1.3.206","TLSv1.2","545","Application Data"
"35","4.772093800","10.1.3.206","140.82.112.22","TCP","54","58501  >  443 [ACK] Seq=42807 Ack=1127 Win=255 Len=0"
"36","4.778896600","10.1.3.206","140.82.112.22","TLSv1.2","132","Application Data"
"37","4.779024400","10.1.3.206","140.82.112.22","TLSv1.2","1398","Application Data"
