"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","10.1.3.206","23.48.203.104","UDP","71","56588  >  443 Len=29"
"2","0.063865900","23.48.203.104","10.1.3.206","UDP","66","443  >  56588 Len=24"
"3","3.177879500","10.1.3.206","208.103.161.2","TCP","55","65143  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1"
"4","3.186170700","208.103.161.2","10.1.3.206","TCP","66","443  >  65143 [ACK] Seq=1 Ack=2 Win=16 Len=0 SLE=1 SRE=2"
"5","3.479978000","35.186.224.38","10.2.71.11","TLSv1.2","1470","Application Data"
"6","5.531981200","10.1.3.206","72.25.64.8","TCP","66","62803  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"7","5.881584800","10.1.3.206","172.64.155.209","QUIC","1292","Initial, DCID=4ea9e186c88efc45, PKN: 1, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PING, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PING"
"8","5.881663700","10.1.3.206","172.64.155.209","QUIC","1292","Initial, DCID=4ea9e186c88efc45, PKN: 2, PING, CRYPTO, PING, PADDING, PING, CRYPTO, PING, PING, PING, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO"
"9","5.881804900","10.1.3.206","172.64.155.209","QUIC","118","0-RTT, DCID=4ea9e186c88efc45"
"10","5.882041800","10.1.3.206","172.64.155.209","QUIC","1292","0-RTT, DCID=4ea9e186c88efc45"
"11","5.882105800","10.1.3.206","172.64.155.209","QUIC","648","0-RTT, DCID=4ea9e186c88efc45"
"12","5.891155600","172.64.155.209","10.1.3.206","QUIC","1242","Initial, SCID=01987ef04411df19ac9c7cf01411f42007ec2403, PKN: 0, ACK"
"13","5.894501900","172.64.155.209","10.1.3.206","QUIC","1242","Initial, SCID=01987ef04411df19ac9c7cf01411f42007ec2403, PKN: 1, ACK, CRYPTO"
"14","5.894501900","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"15","5.894501900","172.64.155.209","10.1.3.206","QUIC","66","Protected Payload (KP0)"
"16","5.894501900","172.64.155.209","10.1.3.206","QUIC","66","Protected Payload (KP0)"
"17","5.894501900","172.64.155.209","10.1.3.206","QUIC","91","Protected Payload (KP0)"
"18","5.895236000","10.1.3.206","172.64.155.209","QUIC","1292","Handshake, DCID=01987ef04411df19ac9c7cf01411f42007ec2403"
"19","5.895333400","10.1.3.206","172.64.155.209","QUIC","85","Protected Payload (KP0), DCID=01987ef04411df19ac9c7cf01411f42007ec2403"
"20","5.895406300","10.1.3.206","172.64.155.209","QUIC","89","Protected Payload (KP0), DCID=01987ef04411df19ac9c7cf01411f42007ec2403"
"21","5.904154400","172.64.155.209","10.1.3.206","QUIC","71","Protected Payload (KP0)"
"22","5.906803900","172.64.155.209","10.1.3.206","QUIC","296","Protected Payload (KP0)"
"23","5.907161900","10.1.3.206","172.64.155.209","QUIC","85","Protected Payload (KP0), DCID=01987ef04411df19ac9c7cf01411f42007ec2403"
"24","6.036223300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"25","6.036223300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"26","6.036223300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"27","6.036223300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"28","6.036223300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"29","6.036223300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"30","6.036223300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"31","6.036223300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"32","6.036223300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"33","6.036223300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"34","6.036932900","10.1.3.206","172.64.155.209","QUIC","85","Protected Payload (KP0), DCID=01987ef04411df19ac9c7cf01411f42007ec2403"
"35","6.037064800","10.1.3.206","172.64.155.209","QUIC","85","Protected Payload (KP0), DCID=01987ef04411df19ac9c7cf01411f42007ec2403"
"36","6.037099100","10.1.3.206","172.64.155.209","QUIC","85","Protected Payload (KP0), DCID=01987ef04411df19ac9c7cf01411f42007ec2403"
"37","6.037132800","10.1.3.206","172.64.155.209","QUIC","85","Protected Payload (KP0), DCID=01987ef04411df19ac9c7cf01411f42007ec2403"
"38","6.037159500","10.1.3.206","172.64.155.209","QUIC","85","Protected Payload (KP0), DCID=01987ef04411df19ac9c7cf01411f42007ec2403"
"39","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"40","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"41","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"42","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"43","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"44","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"45","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"46","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"47","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"48","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"49","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"50","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"51","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"52","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"53","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"54","6.045891300","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"55","6.046517800","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"56","6.046517800","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
"57","6.046517800","172.64.155.209","10.1.3.206","QUIC","1242","Protected Payload (KP0)"
