"No.","Time","Source","Destination","Protocol","Length","Info"
"1218","42.116906900","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TLSv1.2","392","Application Data"
"1219","42.117098500","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=170318 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1222]"
"1220","42.117098500","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=171758 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1222]"
"1221","42.117098500","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=173198 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1222]"
"1222","42.117098500","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TLSv1.2","389","Application Data"
"1223","42.117219600","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=174953 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1226]"
"1224","42.117219600","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=176393 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1226]"
"1225","42.117219600","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=177833 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1226]"
"1226","42.117219600","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TLSv1.2","392","Application Data"
"1227","42.118796800","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=179591 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1230]"
"1228","42.118796800","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=181031 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1230]"
"1229","42.118796800","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=182471 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1230]"
"1230","42.118796800","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TLSv1.2","395","Application Data"
"1231","42.118994700","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=184232 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1234]"
"1232","42.118994700","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=185672 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1234]"
"1233","42.118994700","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=187112 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1234]"
"1234","42.118994700","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TLSv1.2","397","Application Data"
"1235","42.119519400","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=188875 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1238]"
"1236","42.119519400","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=190315 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1238]"
"1237","42.119519400","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=191755 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1238]"
"1238","42.119519400","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TLSv1.2","397","Application Data"
"1239","42.119858500","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=193518 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1242]"
"1240","42.119858500","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=194958 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1242]"
"1241","42.119858500","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=196398 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1242]"
"1242","42.119858500","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TLSv1.2","396","Application Data"
"1243","42.130581600","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=137838 Win=65535 Len=0"
"1244","42.130581600","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=142478 Win=65535 Len=0"
"1245","42.130653400","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=198160 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1248]"
"1246","42.130653400","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=199600 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1248]"
"1247","42.130653400","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","1514","49419  >  443 [ACK] Seq=201040 Ack=1073130 Win=64140 Len=1440 [TCP PDU reassembled in 1248]"
"1248","42.130653400","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TLSv1.2","442","Application Data, Application Data"
"1249","42.130775100","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TLSv1.2","1063","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1250","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=147118 Win=65535 Len=0"
"1251","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=151762 Win=65535 Len=0"
"1252","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=156402 Win=65535 Len=0"
"1253","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=160722 Win=65535 Len=0"
"1254","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=162482 Win=65535 Len=0"
"1255","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=165680 Win=65535 Len=0"
